date,pi_growth,pi_risk,pi_drawdown,pi_turnover
2005-11-14,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-15,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-16,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-17,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-18,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-21,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-22,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-23,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-24,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-25,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-28,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-29,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-30,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-01,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-02,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-05,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-06,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-07,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-08,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-09,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-12,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-13,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-14,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-15,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-16,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-19,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-20,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-21,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-22,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-23,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-26,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-27,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-28,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-29,0.3131567601077575,0.3214600424591717,0.2358624748824233,0.12952072255064748
2005-12-30,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-02,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
2006-01-03,0.31379457618427153,0.33503966312957517,0.2486187964127035,0.10254696427344973
